Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
DAVINCI,60,32,2,397759,0.397759,441188.352000015,23592.960000000003,0,23592.960000000003,13153.075200000038,186895.5648000071,284389.53983994777,446237.24543995934,0,983687.331839968,2218370.1789275166,118629.42133301825,0.0,118629.42133301825,66135.90239315786,939742.7326597618,568779.0796798955,2243756.8750925027,0,4946147.45029009
