Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
DAVINCI,84,64,2,580809,0.580809,647076.2496001067,34603.007999999994,0,34603.007999999994,19291.176960000044,272700.53887995187,417104.658432071,654481.293312032,0,1441328.4638708923,2228189.472270942,119154.51723372053,0.0,119154.51723372053,66428.64335779936,939036.8912325803,834209.316864142,2253688.538958701,0,4963175.377347432
