Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
DAVINCI,84,32,2,554409,0.554409,617663.6928000954,33030.14400000001,0,33030.14400000001,18414.30528000006,261653.79071996122,398145.3557760572,624732.1436160281,0,1377162.2645749752,2228187.8281200174,119154.4293112125,0.0,119154.4293112125,66428.59434100117,943901.6708601816,796290.7115521143,2253686.875992374,0,4968037.187617716
