Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
CIM,60,4,4,316872,0.39608999999999994,125868.44160000626,11796.480000000007,0,11796.480000000007,11837.767679999939,80923.8528000002,142194.76992000762,223118.6227200078,5357.567999999829,395212.7999999903,1.2711095114747282,0.11912928879800053,0.0,0.11912928879800053,0.11954624130879284,0.8172269211542851,1.4359844471711745,2.2532113683254593,0.05410455199575682,3.991141407255829
