Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
CIM,72,4,4,380474,0.4755925,151042.12992000984,14155.776000000009,0,14155.776000000009,14205.321215999917,97108.62335999878,170633.72390399707,267742.34726399585,6429.081599999758,474255.3600000208,1.2703491322509068,0.11905802551554122,0.0,0.11905802551554122,0.11947472860484483,0.8167380550366019,1.4351254395643083,2.25186349460091,0.05407218658830623,3.98875390171225
