Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
DAVINCI,60,32,2,397759,0.397759,441188.352000015,23592.960000000003,0,23592.960000000003,13153.075200000038,186895.5648000071,284389.53983994777,446237.24543995934,0,983687.331839968,2.218370178927516,0.11862942133301825,0.0,0.11862942133301825,0.06613590239315785,0.9397427326597618,1.4299590447479391,2.2437568750925023,0.0,4.94614745029009
