Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
CIM,72,1,4,380522,0.47565250000000003,151042.12992000367,14155.77600000001,0,14155.77600000001,14205.321215999773,97108.62336001208,170633.72390407746,267742.3472640895,14143.979519998566,481970.2579196867,1.2701888872233715,0.11904300723742657,0.0,0.11904300723742657,0.11945965776275556,0.8166350296488473,1.4349444092405903,2.2515794388894372,0.11894380473138323,4.0531291892268975
