Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
CIM,84,8,4,443592,0.5544899999999999,176215.81824000826,16515.072000000007,0,16515.072000000007,16572.874751999945,113293.39392001682,199072.677887975,312366.07180799183,6000.476159999684,551797.8009599843,1.2711920376562842,0.11913702321051782,0.0,0.11913702321051782,0.1195540027917542,0.8172799792242733,1.4360776777794009,2.2533576570036744,0.043286451766485844,3.980578917275221
