Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
CIM,84,4,4,443592,0.5544899999999999,176215.8182400134,16515.07200000001,0,16515.07200000001,16572.874751999905,113293.39391999731,199072.67788798222,312366.07180797955,7500.595199999683,553297.9200000345,1.2711920376563213,0.11913702321051785,0.0,0.11913702321051785,0.1195540027917539,0.8172799792241325,1.436077677779453,2.2533576570035856,0.05410806470810787,3.991400530217205
