Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
DAVINCI,84,64,2,580809,0.580809,647076.2496001067,34603.007999999994,0,34603.007999999994,19291.176960000044,272700.53887995187,417104.658432071,654481.293312032,0,1441328.4638708923,2.228189472270942,0.11915451723372053,0.0,0.11915451723372053,0.06642864335779936,0.9390368912325803,1.4362885507355119,2.2536885389587007,0.0,4.963175377347432
