Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
DAVINCI,60,64,2,422409,0.422409,470600.9088000221,25165.823999999997,0,25165.823999999997,14029.946880000021,198327.66463999776,303348.8424959506,475986.3951359536,0,1048238.8828159475,2.228176524648017,0.11915382484748192,0.0,0.11915382484748192,0.06642825735247128,0.9390314346521866,1.4362802047113132,2.253675443165054,0.0,4.96314653719948
