Arch,Batch Size,Micro Batch Size,DP,Cycle,Latency,E_Compute,E_DRAM_Read,E_DRAM_Write,E_DRAM_Access,E_NOC_Hop,E_SRAM_Read,E_SRAM_Write,E_SRAM_Access,E_CIM_Local_Read,Total_Energy,P_Compute,P_DRAM_Read,P_DRAM_Write,P_DRAM_Access,P_NOC_Hop,P_SRAM_Read,P_SRAM_Write,P_SRAM_Access,P_CIM_Local_Read,P_Total_Power
CIM,60,8,4,316872,0.39608999999999994,125868.4416000086,11796.480000000005,0,11796.480000000005,11837.767679999988,80923.85280000816,142194.7699200208,223118.62272002897,4286.054399999815,394141.2863999386,1.2711095114747517,0.1191292887980005,0.0,0.1191292887980005,0.11954624130879334,0.8172269211543655,1.4359844471713075,2.2532113683256734,0.043283641596604965,3.9803204968561547
